module,source_set,api,source,line,android,desktop,composable,required_parameters,state_parameters,callbacks_or_builders,compose_slots,all_parameters_with_defaults
cupertino,commonMain,CupertinoTopAppBarColors.hashCode,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoTopBars.kt,553,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,CupertinoTopAppBarDefaults.divider,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoTopBars.kt,779,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,
cupertino,commonMain,CupertinoTopAppBarDefaults.topAppBarColors,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/CupertinoTopBars.kt,803,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,containerColor: Color = CupertinoTheme.colorScheme.tertiarySystemBackground; scrolledContainerColor: Color = Color.Transparent; navigationIconContentColor: Color = CupertinoTheme.colorScheme.accent; titleContentColor: Color = CupertinoTheme.colorScheme.label; actionIconContentColor: Color = CupertinoTheme.colorScheme.accent
cupertino,commonMain,Modifier.haze,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/HazePlatform.kt,51,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,vararg area: Rect; backgroundColor: Color,,,,vararg area: Rect; backgroundColor: Color; tint: Color = HazeDefaults.tint(backgroundColor); blurRadius: Dp = HazeDefaults.blurRadius
cupertino,commonMain,HazeDefaults.tint,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/HazePlatform.kt,82,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,color: Color,,,,color: Color
cupertino,commonMain,CupertinoDivider,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Separator.kt,49,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,modifier: Modifier = Modifier; thickness : Dp = CupertinoDividerDefaults.Thickness; color : Color = CupertinoDividerDefaults.color
cupertino,commonMain,CupertinoHorizontalDivider,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Separator.kt,56,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,modifier: Modifier = Modifier; thickness : Dp = CupertinoDividerDefaults.Thickness; color : Color = CupertinoDividerDefaults.color
cupertino,commonMain,CupertinoVerticalDivider,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Separator.kt,76,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,modifier: Modifier = Modifier; thickness : Dp = CupertinoDividerDefaults.Thickness; color : Color = CupertinoDividerDefaults.color
cupertino,commonMain,CupertinoSurface,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Surface.kt,47,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable () -> Unit,,,content: @Composable () -> Unit,modifier: Modifier = Modifier; shape: Shape = RectangleShape; color: Color = CupertinoTheme.colorScheme.systemBackground; shadowElevation : Dp = 0.dp; contentColor: Color = LocalContentColor.current; content: @Composable () -> Unit
cupertino,commonMain,CupertinoSurface,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Surface.kt,80,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable () -> Unit,,onClick: () -> Unit,content: @Composable () -> Unit,onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; shape: Shape = RectangleShape; color: Color = CupertinoTheme.colorScheme.systemBackground; contentColor: Color = LocalContentColor.current; border: BorderStroke? = null; indication: Indication? = LocalIndication.current; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; content: @Composable () -> Unit
cupertino,commonMain,Surface,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Surface.kt,126,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content: @Composable () -> Unit,,,content: @Composable () -> Unit,modifier: Modifier = Modifier; shape: Shape = RectangleShape; color: Color = CupertinoTheme.colorScheme.systemBackground; shadowElevation : Dp = 0.dp; contentColor: Color = LocalContentColor.current; content: @Composable () -> Unit
cupertino,commonMain,Surface,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Surface.kt,150,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; content: @Composable () -> Unit,,onClick: () -> Unit,content: @Composable () -> Unit,onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; shape: Shape = RectangleShape; color: Color = CupertinoTheme.colorScheme.systemBackground; contentColor: Color = LocalContentColor.current; border: BorderStroke? = null; indication: Indication? = LocalIndication.current; interactionSource: MutableInteractionSource = remember { MutableInteractionSource() }; content: @Composable () -> Unit
cupertino,commonMain,TabPosition.equals,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/TabRow.kt,186,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,other: Any?,,,,other: Any?
cupertino,commonMain,TabPosition.hashCode,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/TabRow.kt,196,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,TabPosition.toString,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/TabRow.kt,202,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,,,,,
cupertino,commonMain,TabRowDefaults.Modifier.tabIndicatorOffset,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/TabRow.kt,220,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,currentTabPosition: TabPosition,,,,currentTabPosition: TabPosition
cupertino,commonMain,CupertinoText,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Text.kt,92,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,text: String,,onTextLayout: (TextLayoutResult) -> Unit = {},,text: String; modifier: Modifier = Modifier; color: Color = Color.Unspecified; fontSize: TextUnit = TextUnit.Unspecified; fontStyle: FontStyle? = null; fontWeight: FontWeight? = null; fontFamily: FontFamily? = null; letterSpacing: TextUnit = TextUnit.Unspecified; textDecoration: TextDecoration? = null; textAlign: TextAlign = TextAlign.Unspecified; lineHeight: TextUnit = TextUnit.Unspecified; overflow: TextOverflow = TextOverflow.Clip; softWrap: Boolean = true; maxLines: Int = Int.MAX_VALUE; minLines: Int = 1; onTextLayout: (TextLayoutResult) -> Unit = {}; style: TextStyle = LocalTextStyle.current
cupertino,commonMain,CupertinoText,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Text.kt,149,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,text: String,,onTextLayout: (TextLayoutResult) -> Unit = {},,text: String; modifier: Modifier = Modifier; color: Color = Color.Unspecified; fontSize: TextUnit = TextUnit.Unspecified; fontStyle: FontStyle? = null; fontWeight: FontWeight? = null; fontFamily: FontFamily? = null; letterSpacing: TextUnit = TextUnit.Unspecified; textDecoration: TextDecoration? = null; textAlign: TextAlign = TextAlign.Unspecified; lineHeight: TextUnit = TextUnit.Unspecified; overflow: TextOverflow = TextOverflow.Clip; softWrap: Boolean = true; maxLines: Int = Int.MAX_VALUE; onTextLayout: (TextLayoutResult) -> Unit = {}; style: TextStyle = LocalTextStyle.current
cupertino,commonMain,CupertinoText,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Text.kt,241,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,text: AnnotatedString,,onTextLayout: (TextLayoutResult) -> Unit = {},,"text: AnnotatedString; modifier: Modifier = Modifier; color: Color = Color.Unspecified; fontSize: TextUnit = TextUnit.Unspecified; fontStyle: FontStyle? = null; fontWeight: FontWeight? = null; fontFamily: FontFamily? = null; letterSpacing: TextUnit = TextUnit.Unspecified; textDecoration: TextDecoration? = null; textAlign: TextAlign = TextAlign.Unspecified; lineHeight: TextUnit = TextUnit.Unspecified; overflow: TextOverflow = TextOverflow.Clip; softWrap: Boolean = true; maxLines: Int = Int.MAX_VALUE; minLines: Int = 1; inlineContent: Map<String, InlineTextContent> = mapOf(); onTextLayout: (TextLayoutResult) -> Unit = {}; style: TextStyle = LocalTextStyle.current"
cupertino,commonMain,CupertinoText,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Text.kt,299,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,text: AnnotatedString,,onTextLayout: (TextLayoutResult) -> Unit = {},,"text: AnnotatedString; modifier: Modifier = Modifier; color: Color = Color.Unspecified; fontSize: TextUnit = TextUnit.Unspecified; fontStyle: FontStyle? = null; fontWeight: FontWeight? = null; fontFamily: FontFamily? = null; letterSpacing: TextUnit = TextUnit.Unspecified; textDecoration: TextDecoration? = null; textAlign: TextAlign = TextAlign.Unspecified; lineHeight: TextUnit = TextUnit.Unspecified; overflow: TextOverflow = TextOverflow.Clip; softWrap: Boolean = true; maxLines: Int = Int.MAX_VALUE; inlineContent: Map<String, InlineTextContent> = mapOf(); onTextLayout: (TextLayoutResult) -> Unit = {}; style: TextStyle = LocalTextStyle.current"
cupertino,commonMain,ProvideTextStyle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/Text.kt,348,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,value: TextStyle; content: @Composable () -> Unit,,,content: @Composable () -> Unit,value: TextStyle; content: @Composable () -> Unit
cupertino,commonMain,CupertinoLinkIcon,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoLinkIcon.kt,54,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,painter : Painter,,,,painter : Painter; modifier: Modifier = Modifier; containerColor: Color = CupertinoLabelIconDefaults.ContainerColor; tint : Color = CupertinoLabelIconDefaults.Tint; shape: Shape = CupertinoLabelIconDefaults.Shape; contentDescription : String? = null
cupertino,commonMain,CupertinoLinkIcon,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoLinkIcon.kt,83,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,imageVector : ImageVector,,,,imageVector : ImageVector; modifier: Modifier = Modifier; containerColor: Color = CupertinoLabelIconDefaults.ContainerColor; tint : Color = CupertinoLabelIconDefaults.Tint; shape: Shape = CupertinoLabelIconDefaults.Shape; contentDescription : String? = null
cupertino,commonMain,CupertinoLinkIcon,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoLinkIcon.kt,110,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,bitmap: ImageBitmap,,,,bitmap: ImageBitmap; modifier: Modifier = Modifier; containerColor: Color = CupertinoLabelIconDefaults.ContainerColor; tint : Color = CupertinoLabelIconDefaults.Tint; shape: Shape = CupertinoLabelIconDefaults.Shape; contentDescription : String? = null
cupertino,commonMain,CupertinoSectionDefaults.paddingValues,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,90,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,style: SectionStyle; includePaddingBetweenSections: Boolean,,,,style: SectionStyle; includePaddingBetweenSections: Boolean
cupertino,commonMain,CupertinoSectionDefaults.shape,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,107,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,style: SectionStyle = LocalSectionStyle.current
cupertino,commonMain,CupertinoSectionDefaults.titleColor,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,114,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,style: SectionStyle,,,,style: SectionStyle
cupertino,commonMain,CupertinoSectionDefaults.titleTextStyle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,120,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,style: SectionStyle = LocalSectionStyle.current
cupertino,commonMain,CupertinoSectionDefaults.captionTextStyle,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,132,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,style: SectionStyle = LocalSectionStyle.current
cupertino,commonMain,CupertinoSectionDefaults.captionColor,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,139,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,style: SectionStyle = LocalSectionStyle.current
cupertino,commonMain,CupertinoSectionDefaults.containerColor,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,146,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,style: SectionStyle,,,,style: SectionStyle
cupertino,commonMain,CupertinoSectionDefaults.PickerButton,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,151,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,modifier: Modifier; expanded: Boolean; title: @Composable () -> Unit,,,title: @Composable () -> Unit,modifier: Modifier; expanded: Boolean; shape: Shape = CupertinoTheme.shapes.small; containerColor: Color = CupertinoTheme.colorScheme.quaternarySystemFill; activeContentColor: Color = CupertinoTheme.colorScheme.accent; contentColor: Color = CupertinoTheme.colorScheme.label; title: @Composable () -> Unit
cupertino,commonMain,CupertinoSectionDefaults.LabelChevron,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,180,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,,,,,
cupertino,commonMain,CupertinoSectionDefaults.TextFieldClearButton,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/CupertinoSectionDefaults.kt,193,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,visible : Boolean; onClick : () -> Unit,,onClick : () -> Unit,,visible : Boolean; onClick : () -> Unit
cupertino,commonMain,LazyListScope.section,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazyListSection.kt,68,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,content: LazySectionScope.() -> Unit,state: SectionState? = null,content: LazySectionScope.() -> Unit,title: @Composable (LazyItemScope.() -> Unit)? = null; caption: @Composable (LazyItemScope.() -> Unit)? = null,style: SectionStyle? = null; state: SectionState? = null; enterTransition: EnterTransition = CupertinoSectionDefaults.EnterTransition; exitTransition: ExitTransition = CupertinoSectionDefaults.ExitTransition; shape : CornerBasedShape ?= null; color : Color = Color.Unspecified; title: @Composable (LazyItemScope.() -> Unit)? = null; caption: @Composable (LazyItemScope.() -> Unit)? = null; content: LazySectionScope.() -> Unit
cupertino,commonMain,LazyListScope.stickySection,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazyListSection.kt,143,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,content: LazySectionScope.() -> Unit,state: SectionState? = null,content: LazySectionScope.() -> Unit,title: @Composable (LazyItemScope.(PaddingValues) -> Unit)? = null; caption: @Composable (LazyItemScope.() -> Unit)? = null,style: SectionStyle? = null; state: SectionState? = null; enterTransition: EnterTransition = CupertinoSectionDefaults.EnterTransition; exitTransition: ExitTransition = CupertinoSectionDefaults.ExitTransition; shape : CornerBasedShape ?= null; color : Color = Color.Unspecified; title: @Composable (LazyItemScope.(PaddingValues) -> Unit)? = null; caption: @Composable (LazyItemScope.() -> Unit)? = null; content: LazySectionScope.() -> Unit
cupertino,commonMain,LazySectionScope.item,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,106,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,content: @Composable (padding : PaddingValues) -> Unit,,,content: @Composable (padding : PaddingValues) -> Unit,key: Any? = null; contentType: Any? = null; dividerPadding : Dp = CupertinoSectionDefaults.DividerPadding; content: @Composable (padding : PaddingValues) -> Unit
cupertino,commonMain,LazySectionScope.link,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,131,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,onClick: () -> Unit; title: @Composable () -> Unit,,onClick: () -> Unit,icon: (@Composable () -> Unit)? = null; caption : @Composable () -> Unit = {}; trailingIcon : @Composable () -> Unit = {         CupertinoSectionDefaults.LabelChevron()     }; title: @Composable () -> Unit,onClick: () -> Unit; key: Any? = null; enabled: Boolean = true; icon: (@Composable () -> Unit)? = null; dividerPadding: Dp = if (icon != null)         CupertinoSectionDefaults.DividerPaddingWithIcon     else CupertinoSectionDefaults.DividerPadding; onClickLabel: String? = null; interactionSource: MutableInteractionSource? = null; caption : @Composable () -> Unit = {}; trailingIcon : @Composable () -> Unit = {         CupertinoSectionDefaults.LabelChevron()     }; title: @Composable () -> Unit
cupertino,commonMain,LazySectionScope.dropdownMenu,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,179,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,expanded: Boolean; onDismissRequest : () -> Unit; onClick: () -> Unit; title: @Composable () -> Unit; content : @Composable CupertinoMenuScope.() -> Unit,,onDismissRequest : () -> Unit; onClick: () -> Unit,icon: (@Composable () -> Unit)? = null; selectedLabel : @Composable () -> Unit = {}; title: @Composable () -> Unit; content : @Composable CupertinoMenuScope.() -> Unit,expanded: Boolean; onDismissRequest : () -> Unit; onClick: () -> Unit; modifier: Modifier = Modifier; key: Any? = null; enabled: Boolean = true; icon: (@Composable () -> Unit)? = null; width: Dp = CupertinoDropdownMenuDefaults.SmallWidth; dividerPadding: Dp = if (icon != null)         CupertinoSectionDefaults.DividerPaddingWithIcon     else CupertinoSectionDefaults.DividerPadding; onClickLabel: String? = null; interactionSource: MutableInteractionSource? = null; selectedLabel : @Composable () -> Unit = {}; title: @Composable () -> Unit; content : @Composable CupertinoMenuScope.() -> Unit
cupertino,commonMain,LazySectionScope.switch,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,260,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,checked: Boolean; onCheckedChange: (Boolean) -> Unit; title: @Composable () -> Unit,,onCheckedChange: (Boolean) -> Unit,icon: (@Composable () -> Unit)? = null; thumbContent: @Composable (() -> Unit)? = null; title: @Composable () -> Unit,checked: Boolean; onCheckedChange: (Boolean) -> Unit; modifier: Modifier = Modifier; key: Any? = null; enabled: Boolean = true; colors : CupertinoSwitchColors ?= null; icon: (@Composable () -> Unit)? = null; dividerPadding: Dp = if (icon != null)         CupertinoSectionDefaults.DividerPaddingWithIcon     else CupertinoSectionDefaults.DividerPadding; interactionSource: MutableInteractionSource? = null; thumbContent: @Composable (() -> Unit)? = null; title: @Composable () -> Unit
cupertino,commonMain,LazySectionScope.datePicker,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,308,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,state: CupertinoDatePickerState; expanded : Boolean; onExpandedChange : (Boolean) -> Unit; title: @Composable () -> Unit,state: CupertinoDatePickerState,onExpandedChange : (Boolean) -> Unit,"icon: (@Composable () -> Unit)? = null; button : @Composable (         buttonModifier : Modifier,         titleModifier: Modifier,         text : String     ) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; title: @Composable () -> Unit","state: CupertinoDatePickerState; expanded : Boolean; onExpandedChange : (Boolean) -> Unit; modifier: Modifier = Modifier; style : DatePickerStyle? = null; enabled: Boolean = true; icon: (@Composable () -> Unit)? = null; dividerPadding: Dp = if (icon != null)         CupertinoSectionDefaults.DividerPaddingWithIcon     else CupertinoSectionDefaults.DividerPadding; buttonColor : Color = Color.Unspecified; button : @Composable (         buttonModifier : Modifier,         titleModifier: Modifier,         text : String     ) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; title: @Composable () -> Unit"
cupertino,commonMain,LazySectionScope.timePicker,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,372,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,state: CupertinoTimePickerState; expanded: Boolean; onExpandedChange: (Boolean) -> Unit; title: @Composable () -> Unit,state: CupertinoTimePickerState,onExpandedChange: (Boolean) -> Unit,"icon: @Composable() (() -> Unit)? = null; button: @Composable (buttonModifier: Modifier, titleModifier: Modifier, text: String) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; title: @Composable () -> Unit","state: CupertinoTimePickerState; expanded: Boolean; onExpandedChange: (Boolean) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; icon: @Composable() (() -> Unit)? = null; dividerPadding: Dp = if (icon != null)         CupertinoSectionDefaults.DividerPaddingWithIcon     else CupertinoSectionDefaults.DividerPadding; buttonColor : Color = Color.Unspecified; button: @Composable (buttonModifier: Modifier, titleModifier: Modifier, text: String) -> Unit = { buttonModifier, titleModifier, text ->         CupertinoSectionDefaults.PickerButton(             modifier = buttonModifier,             containerColor = buttonColor,             expanded = expanded,             title = {                 CupertinoText(                     text = text,                     modifier = titleModifier                 )             }         )     }; title: @Composable () -> Unit"
cupertino,commonMain,LazySectionScope.textField,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,425,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,value: String; onValueChange: (String) -> Unit,,onValueChange: (String) -> Unit,"placeholder: @Composable (() -> Unit)? = null; trailingIcon: @Composable ((InteractionSource) -> Unit)? = {         val focused by it.collectIsFocusedAsState()          val updatedValueChange by rememberUpdatedState(onValueChange)          CupertinoSectionDefaults.TextFieldClearButton(             visible = focused && value.isNotEmpty(),             onClick = {                 updatedValueChange.invoke("""")             }         )     }","value: String; onValueChange: (String) -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; readOnly: Boolean = false; textStyle: TextStyle? = null; placeholder: @Composable (() -> Unit)? = null; trailingIcon: @Composable ((InteractionSource) -> Unit)? = {         val focused by it.collectIsFocusedAsState()          val updatedValueChange by rememberUpdatedState(onValueChange)          CupertinoSectionDefaults.TextFieldClearButton(             visible = focused && value.isNotEmpty(),             onClick = {                 updatedValueChange.invoke("""")             }         )     }; visualTransformation: VisualTransformation = VisualTransformation.None; keyboardOptions: KeyboardOptions = KeyboardOptions.Default; keyboardActions: KeyboardActions = KeyboardActions.Default; singleLine: Boolean = false; maxLines: Int = if (singleLine) 1 else Int.MAX_VALUE; minLines: Int = 1; interactionSource: MutableInteractionSource? = null; dividerPadding: Dp = CupertinoSectionDefaults.DividerPadding; colors: CupertinoTextFieldColors? = null"
cupertino,commonMain,LazySectionScope.items,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,503,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,"count : Int; crossinline content: @Composable (idx : Int, padding : PaddingValues) -> Unit",,key: (Int) -> Any? = { null }; contentType: (Int) -> Any? = { null },"crossinline content: @Composable (idx : Int, padding : PaddingValues) -> Unit","count : Int; key: (Int) -> Any? = { null }; contentType: (Int) -> Any? = { null }; dividerPadding : Dp = CupertinoSectionDefaults.DividerPadding; crossinline content: @Composable (idx : Int, padding : PaddingValues) -> Unit"
cupertino,commonMain,<T> LazySectionScope.items,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/LazySectionScope.kt,528,available (some APIs use nonIos actual),available (some APIs use nonIos actual),False,"items : Collection<T>; crossinline content: @Composable (item : T, padding : PaddingValues) -> Unit",,key: (T) -> Any? = { null }; contentType: (T) -> Any? = { null },"crossinline content: @Composable (item : T, padding : PaddingValues) -> Unit","items : Collection<T>; key: (T) -> Any? = { null }; contentType: (T) -> Any? = { null }; dividerPadding : Dp = CupertinoSectionDefaults.DividerPadding; crossinline content: @Composable (item : T, padding : PaddingValues) -> Unit"
cupertino,commonMain,CupertinoSection,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/Section.kt,65,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,content : @Composable SectionScope.() -> Unit,state: SectionState = rememberSectionState(canCollapse = true),,title : (@Composable () -> Unit)? = null; caption : (@Composable () -> Unit)? = null; content : @Composable SectionScope.() -> Unit,"modifier : Modifier = Modifier; style: SectionStyle = LocalSectionStyle.current; state: SectionState = rememberSectionState(canCollapse = true); enterTransition: EnterTransition = CupertinoSectionDefaults.EnterTransition; exitTransition: ExitTransition = CupertinoSectionDefaults.ExitTransition; shape : CornerBasedShape = CupertinoSectionDefaults.shape(style); color: Color = if (style.grouped)         CupertinoSectionDefaults.Color     else Color.Transparent; dividerPadding: PaddingValues = PaddingValues(         start = CupertinoSectionDefaults.DividerPadding     ); contentPadding : PaddingValues = CupertinoSectionDefaults.paddingValues(         style = style,         includePaddingBetweenSections = true     ); title : (@Composable () -> Unit)? = null; caption : (@Composable () -> Unit)? = null; content : @Composable SectionScope.() -> Unit"
cupertino,commonMain,SectionScope.SectionItem,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,75,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,title: @Composable () -> Unit,,,leadingContent: @Composable () -> Unit = {}; trailingContent: @Composable () -> Unit = {}; title: @Composable () -> Unit,modifier: Modifier = Modifier; paddingValues: PaddingValues = CupertinoSectionDefaults.PaddingValues; leadingContent: @Composable () -> Unit = {}; trailingContent: @Composable () -> Unit = {}; title: @Composable () -> Unit
cupertino,commonMain,SectionScope.SectionLink,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,123,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; title: @Composable () -> Unit,,onClick: () -> Unit,icon: @Composable () -> Unit = {}; caption : @Composable () -> Unit = {}; chevron : @Composable () -> Unit = {         CupertinoSectionDefaults.LabelChevron()     }; title: @Composable () -> Unit,onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; icon: @Composable () -> Unit = {}; onClickLabel: String? = null; indication: Indication? = LocalIndication.current; interactionSource: MutableInteractionSource? = null; caption : @Composable () -> Unit = {}; chevron : @Composable () -> Unit = {         CupertinoSectionDefaults.LabelChevron()     }; title: @Composable () -> Unit
cupertino,commonMain,SectionScope.SectionDropdownMenu,cupertino/src/commonMain/kotlin/io/github/alexzhirkevich/cupertino/section/SectionScope.kt,168,available (some APIs use nonIos actual),available (some APIs use nonIos actual),True,onClick: () -> Unit; title: @Composable () -> Unit; menu : @Composable (PaddingValues) -> Unit,,onClick: () -> Unit,icon: @Composable () -> Unit = {}; selectedLabel : @Composable () -> Unit = {}; title: @Composable () -> Unit; menu : @Composable (PaddingValues) -> Unit,onClick: () -> Unit; modifier: Modifier = Modifier; enabled: Boolean = true; icon: @Composable () -> Unit = {}; onClickLabel: String? = null; interactionSource: MutableInteractionSource? = null; selectedLabel : @Composable () -> Unit = {}; title: @Composable () -> Unit; menu : @Composable (PaddingValues) -> Unit
